Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2009-06-16,49.57,50.15,48.7,48.83,5725700.0,0.0,1.0,39.349070625537394,39.80947935990922,38.65845752397964,38.76165258513195,5725700.0
2009-06-17,48.55,49.16,48.05,48.55,4870800.0,0.0,1.0,38.53938629957313,39.023609278826264,38.142482218218106,38.53938629957313,4870800.0
2009-06-18,48.43,49.28,48.15,48.96,3098700.0,0.0,1.0,38.44412932004793,39.118866258351474,38.22186303448911,38.86484764628426,3098700.0
2009-06-19,49.18,49.53,48.11,48.44,7032600.0,0.0,1.0,39.03948544208047,39.31731829902899,38.19011070798071,38.45206740167503,7032600.0
2009-06-22,47.83,48.03,46.53,46.9,5198500.0,0.0,1.0,37.9678444224219,38.12660605496391,36.935893810898826,37.229602831101545,5198500.0
2009-06-23,44.39,44.5,42.52,43.87,27281100.0,0.0,1.0,35.23714434269931,35.32446324059742,33.75272307843151,34.82436409809008,27281100.0
2009-06-24,43.14,43.55,41.09,41.32,21282800.0,0.0,1.0,34.24488413931174,34.57034548602286,32.61757740575613,32.80015328317944,21282800.0
2009-06-25,41.4,42.6,41.11,42.53,14005100.0,0.0,1.0,32.86365793619625,33.816227731448315,32.63345356901033,33.76066116005861,14005100.0
2009-06-26,42.11,42.78,41.5,41.88,15578800.0,0.0,1.0,33.427261731720385,33.95911320073612,32.94303875246725,33.244685854297074,15578800.0
2009-06-29,42.15,43.02,42.08,42.65,5514600.0,0.0,1.0,33.45901405822879,34.14962715978654,33.403447486839084,33.855918139583814,5514600.0
2009-06-30,43.63,43.79,42.1,42.5,8321200.0,0.0,1.0,34.63385013903967,34.76085944507328,33.41932365009328,33.73684691517731,8321200.0
2009-07-01,42.63,42.95,42.15,42.23,6346700.0,0.0,1.0,33.840041976329616,34.094060588396836,33.45901405822879,33.52251871124559,6346700.0
2009-07-02,41.81,41.81,40.62,40.9,7201500.0,0.0,1.0,33.18911928290737,33.18911928290737,32.244487569282406,32.466753854841215,7201500.0
2009-07-06,40.38,40.76,39.92,40.56,7132800.0,0.0,1.0,32.05397361023199,32.355620712061814,31.688821855385367,32.196859079519804,7132800.0
2009-07-07,40.5,40.69,38.9405,39.04,7701600.0,0.0,1.0,32.149230589757195,32.30005414067211,30.911286760010867,30.99027067220052,7701600.0
2009-07-08,39.12,39.83,38.92,39.55,8800400.0,0.0,1.0,31.05377532521732,31.61737912074146,30.895013692675313,31.395112835182644,8800400.0
2009-07-09,39.75,40.0,39.02,39.3,5432600.0,0.0,1.0,31.553874467724658,31.75232650840217,30.97439450894632,31.19666079450513,5432600.0
2009-07-10,39.2,39.71,38.92,39.65,5833500.0,0.0,1.0,31.11727997823413,31.522122141216258,30.895013692675313,31.474493651453653,5833500.0
2009-07-13,39.68,40.83,39.26,40.44,6549000.0,0.0,1.0,31.498307896334953,32.41118728345152,31.164908467996728,32.101602099994594,6549000.0
2009-07-14,40.39,40.9,40.11,40.41,5748500.0,0.0,1.0,32.061911691859095,32.466753854841215,31.839645406300278,32.07778785511329,5748500.0
2009-07-15,40.77,41.46,40.51,41.36,7867100.0,0.0,1.0,32.36355879368892,32.91128642595885,32.1571686713843,32.831905609687844,7867100.0
2009-07-16,41.01,42.22,41.01,42.05,5356800.0,0.0,1.0,32.55407275273932,33.51458062961849,32.55407275273932,33.37963324195778,5356800.0
2009-07-17,42.25,42.4,41.1,41.36,5691600.0,0.0,1.0,33.538394874499794,33.6574660989063,32.62551548738323,32.831905609687844,5691600.0
2009-07-20,41.71,42.26,41.16,42.2,5535200.0,0.0,1.0,33.109738466636365,33.54633295612689,32.673143977145834,33.498704466364295,5535200.0
2009-07-21,42.82,43.71,42.5,43.02,9161800.0,0.0,1.0,33.99086552724452,34.69735479205647,33.73684691517731,34.14962715978654,9161800.0
2009-07-22,42.4,43.46,41.95,42.0,12052300.0,0.0,1.0,33.6574660989063,34.49890275137896,33.30025242568678,33.33994283382228,12052300.0
2009-07-23,42.0,42.19,40.78,41.95,13617700.0,0.0,1.0,33.33994283382228,33.490766384737185,32.37149687531601,33.30025242568678,13617700.0
2009-07-24,41.95,42.49,41.72,42.37,5068000.0,0.0,1.0,33.30025242568678,33.72890883355021,33.11767654826346,33.633651854025,5068000.0
2009-07-27,42.0,42.37,41.43,42.24,5671700.0,0.0,1.0,33.33994283382228,33.633651854025,32.88747218107755,33.53045679287269,5671700.0
2009-07-28,41.99,43.35,41.8,43.25,7831200.0,0.0,1.0,33.33200475219518,34.411583853480856,33.18118120128027,34.33220303720985,7831200.0
2009-07-29,43.0,43.5,42.64,43.37,5078100.0,0.0,1.0,34.133750996532335,34.53065507788736,33.84798005795672,34.427460016735054,5078100.0
2009-07-30,43.94,44.5,43.13,43.24,8279800.0,0.0,1.0,34.87993066947978,35.32446324059742,34.23694605768464,34.32426495558275,8279800.0
2009-07-31,43.32,43.49,42.8,42.91,6029200.0,0.0,1.0,34.38776960859955,34.522716996260264,33.97498936399032,34.062308261888425,6029200.0
2009-08-03,43.18,44.02,42.51,43.79,6064800.0,0.0,1.0,34.27663646582015,34.94343532249659,33.744784996804405,34.76085944507328,6064800.0
2009-08-04,43.64,44.44,43.35,43.74,5964600.0,0.0,1.0,34.64178822066677,35.27683475083481,34.411583853480856,34.72116903693777,5964600.0
2009-08-05,43.63,44.2101,43.4,44.03,7129800.0,0.42,1.0,34.964220728601255,35.42910141722517,34.77990326888138,35.28477283246191,7129800.0
2009-08-06,44.29,45.73,44.0301,45.52,10207000.0,0.0,1.0,35.493131699971336,36.647119273869706,35.284852970487876,36.478829419342865,10207000.0
2009-08-07,45.89,47.21,45.38,46.69,6689100.0,0.0,1.0,36.775340115413975,37.833162058154144,36.366636182991634,37.41644432313529,6689100.0
2009-08-10,46.41,46.41,45.19,45.77,5620600.0,0.0,1.0,37.192057850432825,37.192057850432825,36.21437393365782,36.679174484255775,5620600.0
2009-08-11,45.56,45.83,44.84,45.39,5121500.0,0.0,1.0,36.51088462972893,36.72725729983487,35.933890842779746,36.37464998558815,5121500.0
2009-08-12,45.33,46.78,45.31,46.34,4682100.0,0.0,1.0,36.32656717000905,37.488568546503934,36.31053956481602,37.135961232257216,4682100.0
2009-08-13,46.45,46.87,45.75,46.62,3484300.0,0.0,1.0,37.224113060818894,37.56069276987258,36.663146879062744,37.36034770495967,3484300.0
2009-08-14,45.82,46.24,44.21,44.87,10505300.0,0.0,1.0,36.71924349723836,37.05582320629205,35.42902127919921,35.95793225056929,10505300.0
2009-08-17,43.99,44.28,43.7,44.16,5211100.0,0.0,1.0,35.25271762207585,35.48511789737483,35.02031734677687,35.38895226621662,5211100.0
2009-08-18,44.0,44.53,43.69,43.78,5444200.0,0.0,1.0,35.260731424672365,35.68546296228774,35.01230354418035,35.084427767549,5444200.0
2009-08-19,43.5,43.91,43.1,43.52,6578900.0,0.0,1.0,34.86004129484654,35.18860720130371,34.53948919098588,34.87606890003958,6578900.0
2009-08-20,43.54,44.83,43.49,44.74,5192100.0,0.0,1.0,34.89209650523261,35.925877040183224,34.85202749225002,35.853752816814584,5192100.0
2009-08-21,45.18,46.02,44.92,45.87,5529800.0,0.0,1.0,36.2063601310613,36.879519549168684,35.99800126355188,36.75931251022094,5529800.0
2009-08-24,46.51,47.7868,45.973,47.13,6157100.0,0.0,1.0,37.27219587639799,38.29539819192121,36.841854676965056,37.76905163738201,6157100.0
2009-08-25,47.5,48.77,47.28,48.25,8247900.0,0.0,1.0,38.065562333453116,39.08331526321071,37.88925867632976,38.66659752819185,8247900.0
2009-08-26,48.07,48.38,47.44,47.82,3956000.0,0.0,1.0,38.52234908145456,38.77077696194657,38.017479517874015,38.32200401654165,3956000.0
2009-08-27,51.37,52.38,51.0,51.82,17771800.0,0.0,1.0,41.16690393830498,41.97629800055315,40.870393242233874,41.527525055148224,17771800.0
2009-08-28,51.68,52.53,50.7,51.04,11455800.0,0.0,1.0,41.41533181879699,42.09650503950089,40.62997916433839,40.90244845261994,11455800.0
2009-08-31,50.17,50.25,49.02,49.67,9297900.0,0.0,1.0,40.205247626723015,40.26935804749514,39.283660328123624,39.80455749689719,9297900.0
2009-09-01,49.21,50.38,48.47,48.77,8242400.0,0.0,1.0,39.43592257745743,40.373537481249855,38.84290118531521,39.08331526321071,8242400.0
2009-09-02,48.59,48.98,48.16,48.4,3835700.0,0.0,1.0,38.939066816473414,39.25160511773755,38.594473304823204,38.7868045671396,3835700.0
2009-09-03,48.67,48.83,47.761,48.46,5466500.0,0.0,1.0,39.003177237245545,39.13139807878981,38.2747225812222,38.8348873827187,5466500.0
2009-09-04,48.74,49.26,48.05,49.15,5711400.0,0.0,1.0,39.05927385542116,39.47599159044001,38.50632147626152,39.38783976187833,5711400.0
2009-09-08,49.73,49.88,48.81,49.5,4583900.0,0.0,1.0,39.85264031247628,39.972847351424036,39.115370473596776,39.66832285275641,4583900.0
2009-09-09,49.7,51.15,49.7,50.53,5895800.0,0.0,1.0,39.82859890468674,40.99060028118162,39.82859890468674,40.4937445201976,5895800.0
2009-09-10,50.42,50.72,49.79,50.49,3847200.0,0.0,1.0,40.405592691635924,40.64600676953141,39.90072312805538,40.46168930981154,3847200.0
2009-09-11,50.64,51.44,50.48,51.35,5880500.0,0.0,1.0,40.58189634875929,41.2230005564806,40.45367550721502,41.15087633311195,5880500.0
2009-09-14,50.99,51.26,50.44,50.97,4392700.0,0.0,1.0,40.86237943963736,41.0787521097433,40.421620296828955,40.84635183444433,4392700.0
2009-09-15,51.26,52.34,50.88,52.07,6584400.0,0.0,1.0,41.0787521097433,41.94424279016708,40.77422761107568,41.727870120061134,6584400.0
2009-09-16,52.44,52.76,51.79,52.36,5101400.0,0.0,1.0,42.02438081613224,42.28082249922077,41.50348364735867,41.96027039536011,5101400.0
2009-09-17,52.25,53.16,52.2,52.88,4676800.0,0.0,1.0,41.872118566798434,42.601374603081425,41.83204955381585,42.37698813037897,4676800.0
2009-09-18,53.02,53.29,52.1,53.02,6532900.0,0.0,1.0,42.4891813667302,42.70555403683614,41.75191152785069,42.4891813667302,6532900.0
2009-09-21,52.6,53.36,52.42,52.86,3076100.0,0.0,1.0,42.152601657676506,42.761650655011756,42.00835321093921,42.36096052518593,3076100.0
2009-09-22,52.96,53.31,52.13,53.14,3898300.0,0.0,1.0,42.4410985511511,42.72158164202918,41.775952935640234,42.585346997888394,3898300.0
2009-09-23,53.35,53.4,52.26,52.37,4609100.0,0.0,1.0,42.75363685241524,42.79370586539782,41.88013236939494,41.96828419795663,4609100.0
2009-09-24,52.23,52.52,51.52,51.79,5351900.0,0.0,1.0,41.856090961605396,42.088491236904375,41.28711097725273,41.50348364735867,5351900.0
2009-09-25,51.86,52.4,51.3,51.52,3638600.0,0.0,1.0,41.55958026553429,41.992325605746174,41.11080732012937,41.28711097725273,3638600.0
2009-09-28,51.82,53.34,51.76,53.07,4921900.0,0.0,1.0,41.527525055148224,42.745623049818725,41.479442239569124,42.52925037971278,4921900.0
2009-09-29,53.28,55.48,53.28,54.62,7266000.0,0.0,1.0,42.697540234239625,44.46057680547324,42.697540234239625,43.771389782172825,7266000.0
2009-09-30,54.86,55.25,53.46,54.15,5939600.0,0.0,1.0,43.963721044489226,44.27625934575337,42.84178868097692,43.39474106013655,5939600.0
2009-10-01,53.85,53.9,52.03,52.11,6606000.0,0.0,1.0,43.154326982241066,43.194395995223644,41.69581490967507,41.7599253304472,6606000.0
2009-10-02,51.19,51.76,50.1,51.4,6041200.0,0.0,1.0,41.02265549156768,41.479442239569124,40.1491510085474,41.19094534609453,6041200.0
2009-10-05,51.75,52.52,51.38,52.28,3083000.0,0.0,1.0,41.47142843697261,42.088491236904375,41.1749177409015,41.89615997458798,3083000.0
2009-10-06,51.54,52.57,51.15,52.29,6244300.0,0.0,1.0,41.30313858244576,42.12856024988696,40.99060028118162,41.904173777184496,6244300.0
2009-10-07,52.18,52.25,51.25,51.79,3659300.0,0.0,1.0,41.81602194862282,41.872118566798434,41.07073830714678,41.50348364735867,3659300.0
2009-10-08,52.3,52.6,51.86,52.3,3190600.0,0.0,1.0,41.91218757978101,42.152601657676506,41.55958026553429,41.91218757978101,3190600.0
2009-10-09,52.49,52.75,51.96,52.69,2589700.0,0.0,1.0,42.06444982911483,42.27280869662425,41.639718291499456,42.22472588104515,2589700.0
2009-10-12,52.66,52.73,51.38,51.66,3974100.0,0.0,1.0,42.2006844732556,42.256781091431215,41.1749177409015,41.399304213603955,3974100.0
2009-10-13,51.64,51.98,51.36,51.9,3023600.0,0.0,1.0,41.38327660841093,41.65574589669249,41.15889013570847,41.591635475920356,3023600.0
2009-10-14,52.31,52.55,51.57,52.51,4646100.0,0.0,1.0,41.920201382377535,42.11253264469392,41.327179990235315,42.08047743430786,4646100.0
2009-10-15,52.03,52.53,50.94,51.76,5684300.0,0.0,1.0,41.69581490967507,42.09650503950089,40.822310426654774,41.479442239569124,5684300.0
2009-10-16,51.19,53.72,50.85,53.19,7431400.0,0.0,1.0,41.02265549156768,43.05014754848635,40.75018620328613,42.62541601087098,7431400.0
2009-10-19,53.32,53.75,52.59,53.45,3841200.0,0.0,1.0,42.729595444625694,43.0741889562759,42.14458785507999,42.83377487838041,3841200.0
2009-10-20,51.71,52.3,51.07,51.89,8189400.0,0.0,1.0,41.43937322658655,41.91218757978101,40.92648986040949,41.58362167332384,8189400.0
2009-10-21,51.07,52.0,50.5,50.63,8115500.0,0.0,1.0,40.92648986040949,41.67177350188552,40.469703112408055,40.57388254616277,8115500.0
2009-10-22,50.33,51.23,49.75,51.07,6375000.0,0.0,1.0,40.33346846826727,41.05471070195375,39.86866791766932,40.92648986040949,6375000.0
2009-10-23,51.06,51.06,49.5,49.89,5856700.0,0.0,1.0,40.918476057812974,40.918476057812974,39.66832285275641,39.98086115402055,5856700.0
2009-10-26,49.85,49.98,48.0,48.29,7427700.0,0.0,1.0,39.94880594363448,40.0529853773892,38.46625246327894,38.69865273857792,7427700.0
2009-10-27,48.3,48.53,47.55,47.75,7044700.0,0.0,1.0,38.706666541174435,38.89098400089431,38.1056313464357,38.26590739836603,7044700.0
2009-10-28,47.72,47.8,47.18,47.22,6909800.0,0.0,1.0,38.24186599057648,38.30597641134861,37.80912065036459,37.84117586075066,6909800.0
2009-10-29,48.31,49.13,47.8103,48.81,8301100.0,0.0,1.0,38.71468034377095,39.3718121566853,38.314230628023026,39.115370473596776,8301100.0
2009-10-30,48.7,48.81,47.66,47.8,8702600.0,0.0,1.0,39.02721864503509,39.115370473596776,38.19378317499738,38.30597641134861,8702600.0
2009-11-02,47.82,48.41,47.33,48.27,5932500.0,0.0,1.0,38.32200401654165,38.79481836973611,37.92932768931234,38.68262513338489,5932500.0
2009-11-03,48.17,48.35,47.46,48.1,4899700.0,0.0,1.0,38.60248710741972,38.74673555415702,38.033507123067054,38.546390489244104,4899700.0
2009-11-04,48.28,48.9,47.8,48.07,5082000.0,0.42,1.0,39.028689036940676,39.52988595497927,38.6406656165237,38.85892879050825,5082000.0
2009-11-05,48.49,49.86,48.32,49.77,4916000.0,0.0,1.0,39.19844928337311,40.30593279581322,39.061024321975424,40.23317840448504,4916000.0
2009-11-06,49.71,49.98,49.314,49.68,3212400.0,0.0,1.0,40.18467547693292,40.40293865091746,39.86455615508891,40.160424013156856,3212400.0
2009-11-09,50.01,51.48,49.89,51.35,4444100.0,0.0,1.0,40.42719011469352,41.615511839720504,40.33018425958928,41.51042216335758,4444100.0
2009-11-10,51.07,51.07,50.13,50.32,4735600.0,0.0,1.0,41.28407516811434,41.28407516811434,40.524195969797766,40.67778857371282,4735600.0
2009-11-11,50.78,51.42,50.544,50.68,3545800.0,0.0,1.0,41.04964435161242,41.56700891216839,40.85886616990741,40.96880613902555,3545800.0
2009-11-12,50.62,50.92,50.09,50.28,3323500.0,0.0,1.0,40.920303211473424,41.16281784923404,40.49186068476302,40.64545328867807,3323500.0
2009-11-13,49.98,50.94,49.72,50.68,3545300.0,0.0,1.0,40.40293865091746,41.17898549175141,40.1927592981916,40.96880613902555,3545300.0
2009-11-16,51.0,52.52,50.88,52.48,5704600.0,0.0,1.0,41.22748841930353,42.456229250623956,41.13048256419929,42.4238939655892,5704600.0
2009-11-17,52.42,52.69,51.7,52.53,3945400.0,0.0,1.0,42.37539103803709,42.593654212021626,41.79335590741162,42.46431307188264,3945400.0
2009-11-18,52.59,52.64,51.45,52.02,4377300.0,0.0,1.0,42.512815999434764,42.5532351057282,41.59126037594445,42.052038187689604,4377300.0
2009-11-19,51.54,51.8,50.75,51.43,3182700.0,0.0,1.0,41.664014767272626,41.874194119998485,41.02539288783636,41.57509273342707,3182700.0
2009-11-20,51.12,51.89,51.07,51.7,4696400.0,0.0,1.0,41.324494274407776,41.946948511326674,41.28407516811434,41.79335590741162,4696400.0
2009-11-23,52.5,53.0,52.32,52.63,3255300.0,0.0,1.0,42.440061608106575,42.84425267104093,42.29455282545021,42.54515128446951,3255300.0
2009-11-24,52.08,52.63,50.95,51.97,3288200.0,0.0,1.0,42.100541115241725,42.54515128446951,41.1870693130101,42.01161908139617,3288200.0
2009-11-25,51.97,52.95,51.83,52.93,3021500.0,0.0,1.0,42.01161908139617,42.80383356474749,41.89844558377455,42.78766592223012,3021500.0
2009-11-27,51.35,52.811,51.0,52.45,3281400.0,0.0,1.0,41.51042216335758,42.691468449251744,41.22748841930353,42.39964250181315,3281400.0
2009-11-30,52.43,52.69,51.78,52.41,5432200.0,0.0,1.0,42.38347485929577,42.593654212021626,41.85802647748112,42.36730721677839,5432200.0
2009-12-01,52.75,54.22,52.75,53.72,6359000.0,0.0,1.0,42.642157139573754,43.830478864600735,42.642157139573754,43.42628780166639,6359000.0
2009-12-02,54.04,54.57,53.26,53.78,5980000.0,0.0,1.0,43.68497008194437,44.113412608654784,43.054432023766786,43.47479072921851,5980000.0
2009-12-03,53.99,54.41,53.51,53.77,3997600.0,0.0,1.0,43.64455097565094,43.984071468515786,43.25652755523396,43.466706907959825,3997600.0
2009-12-04,54.75,55.45,53.62,54.68,5449900.0,0.0,1.0,44.25892139131115,44.82478887941924,43.345449589079514,44.20233464250034,5449900.0
2009-12-07,55.2,55.95,54.9,55.82,4948800.0,0.0,1.0,44.622693347952065,45.22897994235358,44.38017871019145,45.12389026599065,4948800.0
2009-12-08,55.99,56.22,55.06,55.66,4658500.0,0.0,1.0,45.26131522738833,45.44724311633813,44.50951985033044,44.994549125851655,4658500.0
2009-12-09,55.75,55.8,55.11,55.47,3900100.0,0.0,1.0,45.067303517179845,45.10772262347327,44.549938956623876,44.840956521936604,3900100.0
2009-12-10,55.65,56.39,54.72,55.01,5755600.0,0.0,1.0,44.98646530459297,45.584668077735806,44.23466992753509,44.46910074403701,5755600.0
2009-12-11,55.47,55.8,55.12,55.6,7396600.0,0.0,1.0,44.840956521936604,45.10772262347327,44.55802277788256,44.94604619829954,7396600.0
2009-12-14,56.02,56.56,55.82,56.05,4830600.0,0.0,1.0,45.28556669116439,45.72209303913349,45.12389026599065,45.30981815494045,4830600.0
2009-12-15,56.37,56.37,55.33,55.67,7364800.0,0.0,1.0,45.56850043521843,45.56850043521843,44.72778302431499,45.00263294711035,7364800.0
2009-12-16,56.11,56.14,54.45,55.13,7803800.0,0.0,1.0,45.35832108249257,45.382572546268634,44.01640675355054,44.56610659914125,7803800.0
2009-12-17,54.9,55.4,54.41,54.47,5824200.0,0.0,1.0,44.38017871019145,44.784369773125796,43.984071468515786,44.03257439606791,5824200.0
2009-12-18,54.7,54.74,53.1,53.44,8920500.0,0.0,1.0,44.21850228501771,44.25083757005246,42.925090883627796,43.19994080642315,8920500.0
2009-12-21,53.36,54.5,53.36,54.3,3655800.0,0.0,1.0,43.135270236353655,44.05682585984397,43.135270236353655,43.89514943467023,3655800.0
2009-12-22,54.38,55.37,54.31,55.1,3669800.0,0.0,1.0,43.95982000473973,44.760118309349735,43.903233255928924,44.54185513536519,3669800.0
2009-12-23,55.41,55.65,54.92,54.96,3061900.0,0.0,1.0,44.79245359438448,44.98646530459297,44.396346352708825,44.42868163774357,3061900.0
2009-12-24,55.26,55.56,55.11,55.48,1004000.0,0.0,1.0,44.67119627550418,44.913710913264794,44.549938956623876,44.84904034319529,1004000.0
2009-12-28,55.33,55.55,54.89,55.14,2072200.0,0.0,1.0,44.72778302431499,44.9056270920061,44.372094888932764,44.57419042039994,2072200.0
2009-12-29,55.34,55.46,55.14,55.21,2164000.0,0.0,1.0,44.73586684557368,44.832872700677925,44.57419042039994,44.630777169210745,2164000.0
2009-12-30,54.86,55.29,54.75,54.96,2461000.0,0.0,1.0,44.347843425156704,44.69544773928024,44.25892139131115,44.42868163774357,2461000.0
2009-12-31,55.0,55.22,54.05,54.13,2189400.0,0.0,1.0,44.46101692277832,44.63886099046943,43.69305390320306,43.75772447327255,2189400.0
2010-01-04,55.72,56.39,54.8,56.18,6186700.0,0.0,1.0,45.043052053403784,45.584668077735806,44.299340497604575,45.41490783130338,6186700.0
2010-01-05,56.25,58.28,56.0,58.02,8867800.0,0.0,1.0,45.47149458011419,47.112510295627644,45.26939904864702,46.902330942901784,8867800.0
2010-01-06,58.23,59.99,57.88,59.78,8836500.0,0.0,1.0,47.07209118933421,48.49484373086312,46.78915744528017,48.32508348443069,8836500.0
2010-01-07,59.51,62.31,59.02,62.2,14379100.0,0.0,1.0,48.10682031044614,50.3702902628785,47.71071306877048,50.28136822903294,14379100.0
2010-01-08,61.54,61.78,60.86,61.6,7146600.0,0.0,1.0,49.74783602595959,49.941847736168086,49.198136180368884,49.79633895351172,7146600.0
2010-01-11,61.95,62.09,60.51,60.87,5624900.0,0.0,1.0,50.07927269756576,50.19244619518738,48.915202436314836,49.20622000162757,5624900.0
2010-01-12,60.07,61.2,59.91,60.43,5273800.0,0.0,1.0,48.55951430093261,49.472986103164246,48.43017316079362,48.85053186624534,5273800.0
2010-01-13,60.61,61.7,60.35,61.16,4950400.0,0.0,1.0,48.99604064890171,49.87717716609859,48.78586129617585,49.44065081812949,4950400.0
2010-01-14,61.03,61.62,60.78,61.56,3000400.0,0.0,1.0,49.33556114176656,49.81250659602909,49.13346561029939,49.764003668476974,3000400.0
2010-01-15,61.53,61.56,60.21,60.82,5067300.0,0.0,1.0,49.73975220470091,49.764003668476974,48.67268779855423,49.16580089533414,5067300.0
2010-01-19,60.6,61.01,59.96,60.65,5427100.0,0.0,1.0,48.987956827643025,49.31939349924919,48.470592267087056,49.02837593393645,5427100.0
2010-01-20,60.33,60.57,58.53,60.2,5374100.0,0.0,1.0,48.76969365365847,48.963705363866964,47.31460582709482,48.66460397729555,5374100.0
2010-01-21,60.3,61.26,58.9,59.2,5401300.0,0.0,1.0,48.74544218988241,49.52148903071636,47.61370721366624,47.85622185142685,5401300.0
2010-01-22,58.62,59.17,57.7,57.77,4743300.0,0.0,1.0,47.387360218423,47.831970387650784,46.643648662623804,46.70023541143461,4743300.0
2010-01-25,58.35,58.7464,57.5,57.78,3489900.0,0.0,1.0,47.16909704443846,47.48953971913281,46.481972237450066,46.7083192326933,3489900.0
2010-01-26,57.54,58.5,57.23,57.71,4552000.0,0.0,1.0,46.514307522484806,47.290354363318755,46.26370906346551,46.65173248388249,4552000.0
2010-01-27,58.84,62.08,58.83,61.93,14758500.0,0.0,1.0,47.56520428611412,50.18436237392869,47.55712046485543,50.06310505504839,14758500.0
2010-01-28,62.15,62.95,61.31,62.56,8862500.0,0.0,1.0,50.2409491227395,50.88765482343446,49.5619081370098,50.57238579434567,8862500.0
2010-01-29,62.8,63.4,60.32,60.6,8725400.0,0.0,1.0,50.76639750455415,51.25142678007537,48.761609832399785,48.987956827643025,8725400.0
2010-02-01,60.74,61.86,60.72,61.7,5919900.0,0.0,1.0,49.10113032526464,50.00651830623758,49.08496268274727,49.87717716609859,5919900.0
2010-02-02,61.29,62.0,61.0,61.52,7862300.0,0.0,1.0,49.54574049449242,50.1196918038592,49.3113096779905,49.731668383442226,7862300.0
2010-02-03,61.52,61.8,60.85,61.46,5480600.0,0.42,1.0,50.071520331392854,50.299414117036385,49.52620305860298,50.022685948754955,5480600.0
2010-02-04,60.95,61.17,59.25,59.32,7490700.0,0.0,1.0,49.60759369633281,49.786653099338444,48.22395285492566,48.28092630133654,7490700.0
2010-02-05,59.21,59.74,57.14,58.4,9675700.0,0.0,1.0,48.19139659983373,48.62276697980184,46.5066103988262,47.532132434222085,9675700.0
2010-02-08,58.33,58.9704,57.78,57.89,4724500.0,0.0,1.0,47.4751589878112,47.996384631833045,47.027510480297124,47.11704018179994,4724500.0
2010-02-09,58.62,60.43,58.39,59.74,8250900.0,0.0,1.0,47.711191837227716,49.184362380137685,47.523993370449105,48.62276697980184,8250900.0
2010-02-10,59.71,60.05,58.94,59.54,4237100.0,0.0,1.0,48.59834978848289,48.875077956764315,47.97164187796318,48.459985704342174,4237100.0
2010-02-11,59.75,60.75,58.94,60.59,4395800.0,0.0,1.0,48.630906043574825,49.44481242087315,47.97164187796318,49.31458740050542,4395800.0
2010-02-12,59.87,59.92,58.93,59.65,5178300.0,0.0,1.0,48.72857480885062,48.76927012771554,47.9635028141902,48.549515405844986,5178300.0
2010-02-16,60.42,61.29,59.9,61.26,4268700.0,0.0,1.0,49.1762233163647,49.884321864614236,48.75299200016957,49.85990467329529,4268700.0
2010-02-17,61.39,62.0,61.0,61.82,4116200.0,0.0,1.0,49.965712502344076,50.46219539249605,49.648289015197726,50.31569224458235,4116200.0
2010-02-18,61.78,63.01,61.72,62.89,4390300.0,0.0,1.0,50.28313598949042,51.28424083356735,50.23430160685252,51.18657206829156,4390300.0
2010-02-19,62.65,64.34,62.65,63.59,7371100.0,0.0,1.0,50.991234537739956,52.366736315374126,50.991234537739956,51.75630653240039,7371100.0
2010-02-22,63.58,64.47,63.19,63.97,6034100.0,0.0,1.0,51.7481674686274,52.472544144422905,51.43074398148105,52.06559095577374,6034100.0
2010-02-23,63.81,64.17,62.25,62.77,6483800.0,0.0,1.0,51.93536593540602,52.228372231233415,50.665671986820634,51.08890330301576,6483800.0
2010-02-24,63.0,63.7,62.64,63.48,3400400.0,0.0,1.0,51.27610176979437,51.8458362339032,50.983095473966976,51.66677683089757,3400400.0
2010-02-25,62.72,62.97,62.0,62.87,5043100.0,0.0,1.0,51.04820798415084,51.25168457847542,50.46219539249605,51.17029394074559,5043100.0
2010-02-26,63.09,63.88,63.03,63.16,4416000.0,0.0,1.0,51.349353343751226,51.9923393818169,51.300518961113326,51.406326790162105,4416000.0
2010-03-01,63.05,64.33,63.0,64.0,5265600.0,0.0,1.0,51.316797088659285,52.35859725160114,51.27610176979437,52.090008147092696,5265600.0
2010-03-02,64.64,65.33,64.36,64.44,4383200.0,0.0,1.0,52.61090822856362,53.17250362889946,52.38301444292009,52.44812695310396,4383200.0
2010-03-03,64.58,64.97,64.05,64.45,4289400.0,0.0,1.0,52.562073845925724,52.87949733307207,52.13070346595761,52.456266016876945,4289400.0
2010-03-04,65.09,65.8,64.85,65.55,7718700.0,0.0,1.0,52.97716609834787,53.55503962622968,52.78182856779627,53.351563031905094,7718700.0
2010-03-05,66.06,68.04,66.03,67.93,8505600.0,0.0,1.0,53.76665528432724,55.37818991137793,53.7422380930083,55.28866020987511,8505600.0
2010-03-08,68.01,68.01,67.13,67.24,5075600.0,0.0,1.0,55.35377272005898,55.35377272005898,54.637535108036445,54.72706480953926,5075600.0
2010-03-09,67.57,68.34,67.35,67.79,7655900.0,0.0,1.0,54.99565391404771,55.62236182456742,54.81659451104208,55.174713317053346,7655900.0
2010-03-10,68.14,70.48,68.03,70.01,10616500.0,0.0,1.0,55.459580549107756,57.36412147198583,55.370050847604944,56.981585474655624,10616500.0
